id,word_id,translation,part_of_speech,confidence
428,212,greenhouse,noun,high
429,212,greenhousenounneuter,noun,high
430,213,school,verb,high
431,213,school building,verb,high
432,213,school buildingbuilding which,verb,high
433,213,pupil,noun,medium
434,213,school subject,noun,medium
435,214,vault,noun,high
436,214,personal vault,noun,medium
437,215,personal vault,noun,high
438,216,tower of babel,phrase,high
439,217,higher education institution,phrase,high
440,218,office,noun,high
441,219,bungalow,noun,high
442,220,bakery,noun,high
443,221,enterprise,noun,high
444,222,farmhouse,noun,high
445,222,farmhouse TraverseGPAware,noun,high
446,223,earthquake,noun,high
447,223,quake,noun,high
448,223,temblor,noun,high
449,224,earthquake,noun,high
450,224,quake,noun,high
451,224,temblor,noun,high
452,226,country,noun,high
453,226,country GlosbeResearch,noun,high
454,226,down,adjective,high
455,226,down adpositionrelative direction,noun,high
456,226,dust,noun,high
457,226,dust GlosbeResearch,noun,high
458,226,Africa,noun,medium
459,226,Benin Empire,noun,medium
460,226,china,noun,medium
461,226,earth,noun,medium
462,226,empire,noun,medium
463,226,Principality of Andorra,phrase,medium
464,226,Yorubaland,noun,medium
465,227,Africa,noun,high
466,228,Arabia,noun,high
467,229,Yorubaland,noun,high
468,231,empire,noun,high
469,231,Holy Roman Empire,phrase,medium
470,232,empire,noun,high
471,232,Holy Roman Empire,phrase,medium
472,233,Holy Roman Empire,phrase,high
473,234,earth,verb,high
474,234,earth Wiktionnaire,noun,high
475,235,Earth,noun,high
476,235,earth Wiktionnaire,noun,high
477,236,Principality of Andorra,phrase,high
478,237,england,noun,high
479,238,united kingdom,noun,high
480,239,Benin Empire,noun,high
481,239,Benin EmpireHeiNER-the-,noun,high
482,240,british empire,noun,high
483,242,Nose,noun,high
484,243,prepare,verb,high
485,243,prepare To PrepareIfedayo H Ayeni,verb,high
486,244,sulfur,adjective,high
487,244,sulphur,adjective,high
488,245,palm leaf,noun,high
489,246,nose,noun,high
490,246,nostril,noun,medium
491,247,nozzle,noun,high
492,247,nozzle GlosbeResearch,noun,high
493,248,sloth,noun,high
494,248,slothnounlazinessen.wiktionary2016,noun,high
495,249,palm branch,noun,high
496,250,gorillaen,noun,high
497,253,infrared Light that,noun,high
498,254,candle,noun,high
499,254,candle GlosbeResearch,noun,high
500,254,electricity,noun,high
501,254,fire,noun,high
502,254,ambient light sensor,phrase,medium
503,254,element,noun,medium
504,254,flame,noun,medium
505,254,flea,noun,medium
506,254,light sensor,noun,medium
507,254,spark,noun,medium
508,255,candle,noun,high
509,255,candle GlosbeResearch,noun,high
510,255,electricity,noun,high
511,255,fire,adjective,high
512,255,ambient light sensor,phrase,medium
513,255,element,noun,medium
514,255,flame,noun,medium
515,255,flea,noun,medium
516,255,light sensor,noun,medium
517,255,spark,noun,medium
518,256,flea,noun,high
519,256,flea TraverseGPAware,noun,high
520,257,electricity,noun,high
521,258,element,noun,high
522,258,element TraverseGPAware,noun,high
523,259,abdomen,noun,high
524,259,abdomen GlosbeResearch,noun,high
525,259,belly,noun,high
526,259,belly Swadesh Lists,noun,high
527,259,chest,verb,high
528,259,chest GlosbeResearch,noun,high
529,259,add-in,noun,medium
530,259,caffeine,noun,medium
531,259,cavity,noun,medium
532,259,cigarette,noun,medium
533,259,content type,noun,medium
534,259,dependent,noun,medium
535,259,imagine,noun,medium
536,259,passionate,noun,medium
537,260,passion,noun,high
538,260,passion TraverseGPAware,noun,high
539,261,gorillaen,noun,high
540,264,flag,verb,high
541,264,tagged note,verb,high
542,264,alert box,noun,medium
543,265,Storey,noun,high
544,266,State,noun,high
545,266,Abia State,noun,medium
546,266,Benue State,noun,medium
547,266,Delta State,noun,medium
548,266,Edo State,noun,medium
549,266,Imo State,noun,medium
550,266,Lagos State,noun,medium
551,266,Nasarawa State,noun,medium
552,266,Oyo State,noun,medium
553,267,Abia State,noun,high
554,267,Abia StateHeiNER - the,phrase,high
555,268,Adamawa State,noun,high
556,268,Adamawa StateHeiNER - the,phrase,high
557,269,alabama,noun,high
558,270,Anambra State,noun,high
559,270,Anambra StateHeiNER - the,phrase,high
560,271,Bauchi State,noun,high
561,271,Bauchi StateHeiNER - the,phrase,high
562,273,Benue State,noun,high
563,273,Benue StateHeiNER - the,phrase,high
564,274,Borno State,noun,high
565,274,Borno StateHeiNER - the,phrase,high
566,275,Cross River State,phrase,high
567,275,Cross River StateHeiNER - the,phrase,high
568,276,Delta State,noun,high
569,276,Delta StateHeiNER - the,phrase,high
570,277,Ebonyi State,noun,high
571,277,Ebonyi StateHeiNER - the,phrase,high
572,278,Edo State,noun,high
573,278,Edo StateHeiNER - the,phrase,high
574,279,Ekiti State,noun,high
575,279,Ekiti StateHeiNER - the,phrase,high
576,280,Lagos State,noun,high
577,280,Lagos StateHeiNER - the,phrase,high
578,281,Enugu State,noun,high
579,281,Enugu StateHeiNER - the,phrase,high
580,282,Imo State,noun,high
581,282,Imo StateHeiNER - the,phrase,high
582,283,Jigawa State,noun,high
583,283,Jigawa StateHeiNER - the,phrase,high
584,284,Kaduna State,noun,high
585,284,Kaduna StateHeiNER - the,phrase,high
586,285,Kano State,noun,high
587,285,Kano StateHeiNER - the,phrase,high
588,286,Katsina State,noun,high
589,286,Katsina StateHeiNER - the,phrase,high
590,287,Kebbi State,noun,high
591,287,Kebbi StateHeiNER - the,phrase,high
592,288,Kogi State,noun,high
593,288,Kogi StateHeiNER - the,phrase,high
594,289,Kwara State,noun,high
595,289,Kwara StateHeiNER - the,phrase,high
596,290,Mississippi,noun,high
597,290,Mississippi HeiNER - the,noun,high
598,291,mississippi,noun,high
599,291,Mississippi HeiNER - the,noun,high
600,292,missouri,noun,high
601,293,Nasarawa State,noun,high
602,293,Nasarawa StateHeiNER - the,phrase,high
603,294,Niger State,noun,high
604,294,Niger StateHeiNER - the,phrase,high
605,296,Ondo State,noun,high
606,296,Ondo StateHeiNER - the,phrase,high
607,297,Osun State,noun,high
608,297,Osun StateHeiNER - the,phrase,high
609,298,Oyo State,noun,high
610,298,Oyo StateHeiNER - the,phrase,high
611,299,Plateau State,noun,high
612,299,Plateau StateHeiNER - the,phrase,high
613,300,Rivers State,noun,high
614,301,Sokoto State,noun,high
615,301,Sokoto StateHeiNER - the,phrase,high
616,302,Taraba State,noun,high
617,302,Taraba StateHeiNER - the,phrase,high
618,303,Yobe State,noun,high
619,303,Yobe StateHeiNER - the,phrase,high
620,304,Zamfara State,noun,high
621,304,Zamfara StateHeiNER - the,phrase,high
622,305,force,verb,high
623,305,might,noun,high
624,305,power,noun,high
625,305,seize,noun,medium
626,306,force,noun,high
627,306,might,noun,high
628,306,power,noun,high
629,306,seize,noun,medium
630,307,class,noun,high
631,307,condition,noun,high
632,307,place,noun,high
633,307,adulthood,noun,medium
634,307,anchor,noun,medium
635,307,form control,noun,medium
636,307,location sensor,noun,medium
637,307,offline mode,noun,medium
638,307,position of authority,phrase,medium
639,307,poverty,noun,medium
640,307,sleep mode,noun,medium
641,308,offline mode,noun,high
642,309,social position,noun,high
643,310,sleep mode,noun,high
644,311,dimmed,adjective,high
645,312,adulthood,noun,high
646,313,Default Location,noun,high
647,314,position of authority,phrase,high
648,315,human position,noun,high
649,316,operational mode,noun,high
650,317,poverty,noun,high
651,318,iraq,noun,high
652,319,Lineage,noun,high
653,320,star,noun,high
654,320,star Astronomia Terminaro,noun,high
655,321,cricket,noun,high
656,321,cricketnounexKolawole Toby,noun,high
657,321,best of luck,phrase,medium
658,322,best of luck,phrase,high
659,325,iron,noun,high
660,325,metal,noun,high
661,325,metallic,adjective,high
662,325,steel,noun,high
663,325,iron oxide,noun,medium
664,325,railro,noun,medium
665,325,train,noun,medium
666,326,Iron,noun,high
667,326,metal,noun,high
668,326,metallic,adjective,high
669,326,steel,verb,high
670,326,iron oxide,noun,medium
671,326,railro,noun,medium
672,326,train,noun,medium
673,327,iron oxide,noun,high
674,328,four hundred,adjective,high
675,328,four hundred numeral,adjective,high
676,329,tool,verb,high
677,330,tool,noun,high
678,330,client-side rendering,verb,medium
679,330,docked toolbar,noun,medium
680,330,floating toolbar,noun,medium
681,330,Mini toolbar,noun,medium
682,330,Standard toolbar,noun,medium
683,330,toolbar,noun,medium
684,330,toolbar button,noun,medium
685,330,Visual Studio Tools for Applications,phrase,medium
686,331,client-side rendering,verb,high
687,332,Windows Easy Transfer,phrase,high
688,333,Microsoft Visual Studio Tools for Applications,phrase,high
689,334,Visual Studio Tools for Applications,phrase,high
690,335,baboon,noun,high
691,335,baboon TraverseGPAware,noun,high
692,336,machine learning,noun,high
693,337,pimple,verb,high
694,338,acne,noun,high
695,338,pimples,noun,high
696,339,crisis,verb,high
697,339,"crisis,turbulence,problem,discord",noun,high
698,339,discord,noun,high
699,339,problem,noun,high
700,339,turbulence,noun,high
701,340,Hair,noun,high
702,340,Body hair,noun,medium
703,340,eyelash,noun,medium
704,340,moustache,noun,medium
705,340,part,noun,medium
706,340,wool,noun,medium
707,341,hair,noun,high
708,341,Body hair,noun,medium
709,341,eyelash,noun,medium
710,341,moustache,noun,medium
711,341,part,noun,medium
712,341,wool,noun,medium
713,342,hair,noun,high
714,343,hair,noun,high
715,343,part,noun,medium
716,344,wool,noun,high
717,344,wool TraverseGPAware,noun,high
718,345,moustache,noun,high
719,346,eyelash,noun,high
720,347,Body hair,noun,high
721,348,moustache,noun,high
722,348,moustachenounirun imú,noun,high
723,349,race,noun,high
724,349,race TraverseGPAware,noun,high
725,350,baboon,noun,high
726,351,beard,noun,high
727,351,beardnounfacial hairen.wiktionary2016,noun,high
728,352,beard,noun,high
729,353,breed,noun,high
730,353,entity,noun,high
731,353,external content type,phrase,high
732,353,accusative,adjective,medium
733,353,carnation,noun,medium
734,353,cherry,noun,medium
735,353,cuisine,noun,medium
736,353,field data type,phrase,medium
737,353,jellyfish,noun,medium
738,353,music genre,noun,medium
739,353,view type,noun,medium
740,354,jellyfish,noun,high
741,354,jellyfish GlosbeResearch,noun,high
742,355,sardine,noun,high
743,355,sardine GlTrav3,noun,high
744,356,salmon,noun,high
745,356,salmon GlTrav3,noun,high
746,357,sausage,noun,high
747,357,sausage GlTrav3,noun,high
748,358,walrus,noun,high
749,358,walrus GlTrav3,noun,high
750,359,tennis,noun,high
751,359,tennis TraverseGPAware,noun,high
752,360,file type,noun,high
753,361,deal,noun,high
754,361,deal TraverseGPAware,noun,high
755,362,noodle,noun,high
756,362,noodle GlosbeResearch,noun,high
757,363,music genre,noun,high
758,364,sandwich,noun,high
759,364,sandwich GlTrav3,noun,high
760,366,type of organisation,phrase,high
761,367,field type,noun,high
762,368,accusative,noun,high
763,368,accusative TraverseGPAware,noun,high
764,369,peach,noun,high
765,369,peach TraverseGPAware,noun,high
766,369,pear,noun,high
767,369,pear TraverseGPAware,noun,high
768,370,cherry,noun,high
769,370,cherry TraverseGPAware,noun,high
770,371,field data type,phrase,high
771,371,field data typeA,phrase,high
772,372,report type,noun,high
773,373,form of government,noun,high
774,374,dative,noun,high
775,374,dative TraverseGPAware,noun,high
776,375,form of state,phrase,high
777,376,connection type,noun,high
778,377,view type,noun,high
779,378,carnation,noun,high
780,378,carnation TraverseGPAware,noun,high
781,379,type of business entity,phrase,high
782,380,seed,noun,high
783,380,Tare,noun,medium
784,381,Tare,noun,high
785,382,content type,noun,high
786,383,northern ireland,noun,high
787,384,lie,noun,high
788,384,lie Irọ́ni!It's alie,noun,high
789,385,job,noun,high
790,385,job GlosbeResearch,noun,high
791,385,work,verb,high
792,385,workVerb GlTrav3,noun,high
793,386,match stick,noun,high
794,386,match stick Ifedayo H Ayeni,noun,high
795,387,Ise Ekiti,noun,high
796,387,Ise EkitiHeiNER-the-,noun,high
797,389,islamab,noun,high
798,392,yam,noun,high
799,392,yamnounvegetable,noun,high
800,393,yam,noun,high
801,393,yamnounvegetable,noun,high
802,394,grave,noun,high
803,395,People tags,verb,high
804,396,work,verb,high
805,396,intellectual work,noun,medium
806,396,manufacturing company,noun,medium
807,397,cinema,noun,high
808,397,cinemanounart of motion picture photography,noun,high
809,397,filmmaking,noun,high
810,397,filmmaking occupation,noun,high
811,397,filmmaking occupationactivity of a person that,noun,high
812,397,filmmakingnounprocess of making a film,noun,high
813,398,intellectual work,noun,high
814,399,gas,noun,high
815,399,gas TraverseGPAware,noun,high
816,400,service,noun,high
817,401,outside,adjective,high
818,401,outside adpositionMò ń lọsíta.I'm goingoutside,adjective,high
819,402,Italian Republic,adjective,high
820,402,Italy,adverb,high
821,403,thigh,noun,high
822,403,historic,adjective,medium
823,403,human thigh,noun,medium
824,404,human thigh,noun,high
825,406,electricity,noun,high
826,407,astronomy,noun,high
827,409,Italy,adverb,high
828,410,italy,adverb,high
829,411,nesten,noun,high
830,412,burial ground,noun,high
831,413,burial ground,noun,high
832,413,cemetery,noun,high
833,414,saliva,noun,high
834,414,spit,noun,high
835,414,spitnounsaliva,noun,high
836,415,gizzard,noun,high
837,415,kidney,noun,high
838,415,kidney TraverseGPAware,noun,high
839,415,check,noun,medium
840,415,manual,adjective,medium
841,415,United States Constitution,phrase,medium
842,416,manual,noun,high
843,417,check,noun,high
844,417,check TraverseGPAware,noun,high
845,418,United States Constitution,noun,high
846,418,United States Constitution HeiNER-the-,noun,high
847,419,you are stupid,phrase,high
848,420,fairy,noun,high
849,420,fairy TraverseGPAware,noun,high
850,420,genius,noun,high
851,420,genius TraverseGPAware,noun,high
852,421,iwori,noun,high
853,422,poison,verb,high
854,423,To bless.en,noun,high
855,424,forwards,adverb,high
856,424,front,noun,high
857,424,forehe,noun,medium
858,424,forwards and backwards,phrase,medium
859,424,precambrian,noun,medium
860,425,forehe,noun,high
861,426,forwards and backwards,phrase,high
862,426,forwards and backwardsrelative direction,phrase,high
863,427,pamphlet,noun,high
864,427,pamphlet TraverseGPAware,noun,high
865,428,reading,noun,high
866,428,reading TraverseGPAware,noun,high
867,429,sand,noun,high
868,429,sandy,noun,medium
869,430,bride,noun,high
870,430,bride Glosbe Research,noun,high
871,430,wife,noun,high
872,431,amount,noun,high
873,431,cost,noun,high
874,431,figure,noun,high
875,431,mask,noun,medium
876,431,price,noun,medium
877,431,spin box,noun,medium
878,431,variance,noun,medium
879,432,price,verb,high
880,433,value,noun,high
881,433,value TraverseGPAware,noun,high
882,434,Yemoja,noun,high
883,435,argument,noun,high
884,436,debate,noun,high
885,436,debate TraverseGPAware,noun,high
886,437,bedroom,noun,high
887,437,bedroom TraverseGPAware,noun,high
888,438,intensive care unit,noun,high
889,439,pounded Yam,noun,high
890,439,yam,noun,high
891,439,yamnounany Dioscorea vineen.wiktionary2016,phrase,high
892,440,doubt,noun,high
893,440,question,noun,high
894,440,question Kò síiyèméjìpé Òfin náà jẹ́ òdodo.There,noun,high
895,441,hesitation,noun,high
896,441,hesitation TraverseGPAware,noun,high
