id,word_id,translation,part_of_speech,confidence
115,99,debris,noun,high
116,99,garbage,noun,high
117,99,rubbish,noun,high
118,100,whip,verb,high
119,100,whip Stephen Ogunbiyi,verb,high
120,101,quick,adjective,high
121,102,cassava,noun,high
122,103,carton,noun,high
123,103,carton TraverseGPAware,noun,high
124,104,Document Panel,noun,high
125,105,Control Panel,noun,high
126,106,Document Information Panel,phrase,high
127,107,field,noun,high
128,107,grassland,noun,high
129,107,pasture,noun,high
130,107,yard,verb,high
131,107,soccer pitch,noun,medium
132,108,soccer pitch,noun,high
133,109,soccer pitch,noun,high
134,110,football field,noun,high
135,110,soccer pitch,noun,high
136,111,soccer pitch,noun,high
137,112,airfield,noun,high
138,112,airport,noun,high
139,113,underwear,noun,high
140,113,undies,noun,high
141,114,hoof,noun,high
142,114,wood,adjective,high
143,114,wood Niiko_okiiN,noun,high
144,115,board,noun,high
145,115,Sports Scoreboard,noun,medium
146,116,Sports Scoreboard,noun,high
147,117,absolutely,adjective,high
148,117,just,adverb,high
149,117,quite,adverb,high
150,118,canister,noun,high
151,118,canister TraverseGPAware,noun,high
152,118,pan,noun,high
153,118,pan TraverseGPAware,noun,high
154,119,cardboard,noun,high
155,120,can,noun,high
156,120,can TraverseGPAware,noun,high
157,121,jaw,noun,high
158,122,Persian,adjective,high
159,122,Farsi,noun,medium
160,123,Preview Pane,noun,high
161,124,cater,verb,high
162,124,cater GlosbeResearch,verb,high
163,125,plain terrain,noun,high
164,126,storey,noun,high
165,127,invite,verb,high
166,128,just,adjective,high
167,128,just adverbÀádọ́ta náíràpéré?Justfifty naira,adjective,high
168,128,only,adverb,high
169,129,pixel,noun,high
170,130,divide,verb,high
171,130,part,verb,high
172,130,administer,noun,medium
173,130,allocate,noun,medium
174,130,asymmetric,adjective,medium
175,130,symmetric,adjective,medium
176,131,allocate,verb,high
177,132,administer,verb,high
178,132,administer TraverseGPAware,verb,high
179,133,share,verb,high
180,134,divorce,noun,high
181,135,destroying forests,verb,high
182,136,deadly,adjective,high
183,136,deadly TraverseGPAware,adjective,high
184,137,encoding,noun,high
185,137,Blocked Encodings List,phrase,medium
186,138,bald,adjective,high
187,138,bald TraverseGPAware,adjective,high
188,139,integrity,noun,high
189,139,data integrity,noun,medium
190,140,data integrity,noun,high
191,141,late,adjective,high
192,141,long lasting,adjective,high
193,141,archive,adjective,medium
194,142,color gamut,noun,high
195,143,ripe,adjective,high
196,143,ripeadjectiveỌ̀gẹ̀dẹ̀pípọ́ndùn.Ripeplantain,adjective,high
197,144,Pichilemu,noun,high
198,144,Pichilemu en.wiktionary.org,noun,high
199,145,kne,verb,high
200,145,kne TraverseGPAware,verb,high
201,146,mix,verb,high
202,147,cite,verb,high
203,147,cite TraverseGPAware,verb,high
204,148,lose,verb,high
205,149,pea,noun,high
206,149,pea TraverseGPAware,noun,high
207,150,hiss,verb,high
208,150,kiss-teeth,verb,high
209,150,kiss-teethverbpa òṣé,verb,high
210,150,tut-tut,verb,high
211,151,Poland,noun,high
212,151,poles,verb,medium
213,152,poland,noun,high
214,152,poles,verb,medium
215,153,street,adjective,high
216,153,street nountítì,adjective,high
217,153,on the street,phrase,medium
218,154,pope,verb,high
219,154,pope nounleader of the worldwide Catholic Church,verb,high
220,154,popenounmasculine,noun,high
221,155,pope,noun,high
222,155,pope nounleader of the worldwide Catholic Church,verb,high
223,155,popenounmasculine,noun,high
224,156,casket,verb,high
225,156,coffin,verb,high
226,157,casket,noun,high
227,157,casket TraverseGPAware,noun,high
228,158,yellow,adjective,high
229,159,much,adverb,high
230,159,much TraverseGPAware,adverb,high
231,159,large crowd,noun,medium
232,160,puerto rico,noun,high
233,161,fish,verb,high
234,161,fishverbpa ẹjaMò ńpẹjalónìíI'mfishingtoday,verb,high
235,162,also,adverb,high
236,162,also Isokan Omo'Odua,adverb,high
237,163,standard keyboard,noun,high
238,164,data bar,noun,high
239,165,formula bar,noun,high
240,166,toolbar,noun,high
241,166,docked toolbar,noun,medium
242,166,floating toolbar,noun,medium
243,166,Mini toolbar,noun,medium
244,166,Standard toolbar,noun,medium
245,167,Mini toolbar,noun,high
246,168,floating toolbar,noun,high
247,169,docked toolbar,noun,high
248,170,menu bar,noun,high
249,171,To-Do Bar,noun,high
250,172,custom toolbar,noun,high
251,172,custom toolbarMicrosoftLanguagePortal,adjective,high
252,173,vertical bar,noun,high
253,174,address bar,noun,high
254,175,title bar,noun,high
255,176,error bar,noun,high
256,177,fraction bar,noun,high
257,178,status bar,noun,high
258,179,stacked bar chart,phrase,high
259,180,scroll bar,noun,high
260,181,Information bar,noun,high
261,182,sound board,noun,high
262,183,vertical scroll bar,phrase,high
263,183,vertical scrollbar,noun,high
264,184,link bar,noun,high
265,185,split bar,noun,high
266,186,navigation bar,noun,high
267,187,spreadsheet,noun,high
268,187,spreadsheet program,noun,high
269,188,toolbar,noun,high
270,188,Quick Access Toolbar,phrase,medium
271,188,toolbar button,noun,medium
272,189,Quick Access Toolbar,phrase,high
273,190,ducken,noun,high
274,191,gooseen,noun,high
275,192,with,noun,high
276,192,powered by Windows Live,phrase,medium
277,192,Reply with Meeting,phrase,medium
278,193,plain,adjective,high
279,194,late,adverb,high
280,194,lateadverbẸ má bínú tí mopẹ́dé.Sorry I camelate,adverb,high
281,194,duckling,verb,medium
282,194,pencil,noun,medium
283,195,taskbar,noun,high
284,196,duck,noun,high
285,196,duckling,verb,medium
286,197,pencil,noun,high
287,198,pel,noun,high
288,199,werehyena,noun,high
289,199,werewolf,noun,high
290,200,essential,adjective,high
291,201,red,adjective,high
292,201,redadjectivehaving red as its colourSwadesh Lists,adjective,high
293,201,clipboard,noun,medium
294,202,simple,adjective,high
295,203,portugal,adjective,high
