id,word_id,translation,part_of_speech,confidence
288,156,full,adjective,high
289,156,fill effect,noun,medium
290,157,kilobyte,noun,high
291,158,kilobit,noun,high
292,159,cyprus,verb,high
293,159,Northern Cyprus,verb,medium
294,160,pray namaz,verb,high
295,160,pray salah,verb,high
296,161,cicero,noun,high
297,162,notice,verb,high
298,163,fast,adjective,high
299,163,quickly,adverb,high
300,163,Quick Steps,verb,medium
301,164,not,interjection,high
302,164,not Miòní àkókò tó tó.I donothave enough time,interjection,high
303,165,I don't care,phrase,high
304,166,not applicable,adjective,high
305,167,absent,adjective,high
306,167,Out of Office,phrase,medium
307,168,Out of Office,phrase,high
308,169,absent,adjective,high
309,169,absent TraverseGPAware,adjective,high
310,171,coca-cola,noun,high
311,172,bug,noun,high
312,172,bugs,verb,high
313,172,creature,noun,high
314,172,insect,noun,high
315,172,bacteria,noun,medium
316,172,bee,noun,medium
317,172,carrier,noun,medium
318,172,pathogen,noun,medium
319,173,bug,noun,high
320,173,bugs,verb,high
321,173,creature,noun,high
322,173,insect,noun,high
323,173,bacteria,noun,medium
324,173,bee,noun,medium
325,173,carrier,noun,medium
326,173,pathogen,noun,medium
327,174,bee,noun,high
328,175,carrier,noun,high
329,175,carrier GlosbeResearch,noun,high
330,176,pathogen,noun,high
331,177,coronavirus,noun,high
332,177,COVID-19,noun,high
333,177,COVID-19noun,noun,high
334,178,bacteria,noun,high
335,178,bacteria TraverseGPAware,noun,high
336,179,worm,noun,high
337,179,worm Swadesh Lists,noun,high
338,180,cacao,noun,high
339,180,cacao GlosbeResearch,noun,high
340,180,chocolate,noun,high
341,180,chocolate GlosbeResearch,noun,high
342,180,cocoa,noun,high
343,180,hot chocolate,noun,high
344,180,hot chocolate Wikisanakirja,noun,high
345,181,anonymous,adjective,high
346,181,anonymous Pertaining to a process or content that,adjective,high
347,182,colombia,noun,high
348,183,hyena,noun,high
349,183,hyena Glosbe Research,noun,high
350,183,wolf,noun,high
351,183,wolf TraverseGPAware,noun,high
352,184,south korea,noun,high
353,185,Korea,noun,high
354,186,corona,noun,high
355,186,coronavirus,verb,medium
356,187,nothing,noun,high
357,188,fox,noun,high
358,188,vixen,noun,high
359,189,must-have,noun,high
360,189,necessity,noun,high
361,189,necessitynounkò-ṣeé-má-ní-i,noun,high
362,189,Windows Live Essentials,phrase,medium
363,190,Windows Live Essentials,phrase,high
364,191,gather,verb,high
365,192,codec,noun,high
366,192,codec Software that,noun,high
367,193,cocoyam,noun,high
368,193,type of yam,phrase,high
369,193,type of yamborabi,noun,high
370,194,bow,verb,high
371,194,bow Glosbe Research,verb,high
372,194,headline,verb,high
373,194,knob,noun,high
374,194,body text,noun,medium
375,194,keyword,noun,medium
376,194,nipple,noun,medium
377,194,theme,noun,medium
378,194,theme pack,noun,medium
379,195,theme,noun,high
380,196,nipple,noun,high
381,197,keyword,noun,high
382,197,body text,noun,medium
383,198,body text,noun,high
384,199,stutter,verb,high
385,200,take part,verb,high
386,201,hate,verb,high
387,201,hate TraverseGPAware,verb,high
388,202,hate,verb,high
389,202,resent,verb,high
390,203,efficiency bonus,verb,high
391,204,Costa Rica,noun,high
392,204,Costa Ricaen.wiktionary.org,noun,high
393,205,costa rica,noun,high
394,205,Costa Ricaen.wiktionary.org,noun,high
395,206,Kosovo,noun,high
396,207,facility field,noun,high
397,208,bar code,noun,high
398,209,area code,noun,high
399,210,error code,noun,high
400,210,error codeOne of four fields of an SCODE. It,phrase,high
401,211,postal code,noun,high
402,212,access code,noun,high
403,213,character code,noun,high
404,214,club,noun,high
405,214,club Wọ́n jàn mí níkóńdóThey beat me withclubs,noun,high
406,215,key,noun,high
407,216,write,verb,high
408,217,sixth,adjective,high
409,217,june,noun,medium
410,218,eighth,noun,high
411,218,eighth Ní ọ̀rúndúnkẹjọIn theeighthcentury,noun,high
412,218,august,noun,medium
413,219,wheel,noun,high
414,220,fourth,adjective,high
415,220,fourth Ní ọjọ́kẹrinOn thefourthday,adjective,high
416,220,april,noun,medium
417,222,kerosene,noun,high
418,222,kerosenenouncombustible hydrocarbon liquid,noun,high
419,223,sixteenth,adjective,high
420,224,fourteenth,adjective,high
421,224,fourteenth OríkẹrìnláThefourteenthchapter,adjective,high
422,225,ninth,adjective,high
423,225,ninth Abalakẹsàn-ánTheninthsection,adjective,high
424,226,third,adjective,high
425,226,third Mo ka àpilẹ̀kọkẹtaI re thethirdarticle,adjective,high
426,226,march,noun,medium
427,227,thirteenth,adjective,high
428,228,"ass, donkeyen",noun,high
429,229,tenth,adjective,high
430,230,bicycle,noun,high
431,230,bicycle Wiktionnaire,noun,high
432,230,bike,noun,high
433,230,bike Wiktionnaire,noun,high
434,230,wheelchair,noun,medium
435,231,wheelchair,noun,high
436,232,rickshaw,noun,high
437,232,tuk-tuk,noun,high
438,233,study,verb,high
439,234,religious discrimination,noun,high
440,235,ethnic discrimination,noun,high
441,235,racism,noun,high
442,236,chemistry,noun,high
443,237,chemistry,noun,high
444,238,kenya,noun,high
445,239,donkey,noun,high
446,239,zebra,noun,medium
447,240,zebra,noun,high
448,240,zebranounneuterAfrican animalen.wiktionary2016,noun,high
449,241,zebra,noun,high
450,241,zebranounneuterAfrican animalen.wiktionary2016,noun,high
451,242,Kenya,noun,high
452,243,alma mater,noun,high
453,244,fifteenth,adjective,high
454,244,fifteenthadjectiveẸ̀kọ́ ìṣiròkẹẹ̀ẹ́dógúnnìyíThis,adjective,high
455,245,inscribe,verb,high
456,245,learn,verb,high
457,245,note,verb,high
458,246,coffee,noun,high
459,246,coffeenounbeverageen.wiktionary2016,noun,high
460,247,coffee,noun,high
461,248,cross,verb,high
462,248,cross Wọ́nkọjáààlà!Theycrossedthe line,verb,high
463,248,fifteen past four in the afternoon,phrase,medium
464,248,twenty past one in the afternoon,phrase,medium
465,249,eleventh,noun,high
466,249,eleventh ApákọkànláTheeleventhpart,noun,high
467,249,november,noun,medium
468,250,collide,verb,high
469,251,attack,verb,high
470,251,attack Wọ́nkọlùúTheyattackedhim,verb,high
471,252,comma,noun,high
472,252,"comma The, character.MicrosoftLanguagePortal",noun,high
473,252,apostrophe,noun,medium
474,253,apostrophe,noun,high
475,253,apostrophe The ' character.MicrosoftLanguagePortal,noun,high
476,254,confucius,verb,high
477,255,Confucius,verb,high
478,256,Well,noun,high
479,257,play,verb,high
480,257,sing,verb,high
481,258,fox,noun,high
482,258,foxen,noun,high
483,258,foxnounsv.wiktionary.org,noun,high
484,259,brain,verb,high
485,259,brain Mallow82,verb,high
486,259,computer,verb,high
487,259,computing,verb,medium
488,259,operating system,noun,medium
489,260,brain,verb,high
490,260,brain Mallow82,verb,high
491,260,computer,noun,high
492,260,computing,verb,medium
493,260,operating system,noun,medium
494,261,frog,noun,high
495,262,ABS,noun,high
496,262,ABSnoun abbreviationMallow82,noun,high
497,262,Computer,noun,high
498,262,PC,adjective,high
499,262,PCadjective,noun,high
500,262,broadband network,noun,medium
501,262,coprocessor,noun,medium
502,262,local area network,phrase,medium
503,262,Messaging Application Programming Interface,phrase,medium
504,262,portable computer,noun,medium
505,262,software upgrade,noun,medium
506,262,System Protection,noun,medium
507,263,portable computer,noun,high
508,263,docking station,noun,medium
509,264,client computer,noun,high
510,265,My Computer,noun,high
511,266,homegroup computer,noun,high
512,267,each,noun,high
513,267,each one,noun,medium
514,267,each person,noun,medium
515,268,volume license key,phrase,high
516,268,volume license product key,phrase,high
517,268,volume license product keyMicrosoftLanguagePortal,phrase,high
518,269,multi-activation key,noun,high
519,270,builder,noun,high
520,271,Kosovo,noun,high
521,272,cursor,noun,high
