id,word_id,translation,part_of_speech,confidence
176,125,periodic table,noun,high
177,127,external table,adjective,high
178,128,File tab,noun,high
179,129,paper,noun,high
180,129,sheet of paper,phrase,medium
181,130,paper,noun,high
182,130,paper TraverseGPAware,noun,high
183,131,decode,verb,high
184,131,decode TraverseGPAware,verb,high
185,132,tin,adjective,high
186,133,Nupe,noun,high
187,134,tab,noun,high
188,134,Quick Tabs,verb,medium
189,134,sheet tab,noun,medium
190,134,tab character,noun,medium
191,134,tab stop,noun,medium
192,135,sheet tab,noun,high
193,136,carbohydrate,noun,high
194,137,tile,noun,high
195,138,radical,adjective,high
196,138,radical TraverseGPAware,adjective,high
197,139,mine,verb,high
198,139,mine pro,verb,high
199,140,quick,adjective,high
200,140,quickly,adverb,high
201,141,hungry,adjective,high
202,142,nested table,adjective,high
203,143,hight,adjective,high
204,143,peak,adjective,high
205,144,lottery,noun,high
206,145,eject,verb,high
207,145,eject TraverseGPAware,verb,high
208,146,self,adjective,high
209,146,self TraverseGPAware,adjective,high
210,147,fade,verb,high
211,148,unbearable,adjective,high
212,148,unbearable TraverseGPAware,adjective,high
213,149,unbearable,adjective,high
214,149,unbearable TraverseGPAware,adjective,high
215,150,necessary,adjective,high
216,150,necessary GlosbeResearch,adjective,high
217,151,deadly,adjective,high
218,151,deadly GlosbeResearch,adjective,high
219,152,fatal,adjective,high
220,152,fatal GlosbeResearch,adjective,high
221,153,satisfactory,adjective,high
222,153,satisfactory TraverseGPAware,adjective,high
223,154,quarrelsome,adjective,high
224,154,quarrelsome TraverseGPAware,adjective,high
225,155,ultimate,adjective,high
226,155,ultimate TraverseGPAware,adjective,high
227,156,absent-minded,adjective,high
228,156,forgetful,adjective,high
229,156,oblivious,adjective,high
230,157,thin,adjective,high
231,158,distribution,noun,high
232,159,sales,noun,high
233,160,glow,verb,high
234,161,Elapsed,verb,high
235,162,street,adjective,high
236,162,thoroughfare,noun,high
237,163,until,noun,high
238,164,dimension,noun,high
239,164,dimension TraverseGPAware,noun,high
240,164,greatness,noun,high
241,164,quantity,noun,high
242,164,quantity TraverseGPAware,noun,high
243,165,tame,verb,high
244,165,tame GlTrav3,verb,high
245,166,publishing,noun,high
246,167,correct,adjective,high
247,168,linking,noun,high
248,169,theater,noun,high
249,169,theatre,noun,high
250,170,tea,noun,high
251,170,teanoundrink made from leaves of tea plant,noun,high
252,171,infectious,adjective,high
253,171,infectious TraverseGPAware,adjective,high
254,172,arrange,verb,high
255,173,sort,verb,high
256,174,turkey,noun,high
257,175,tomato,noun,high
258,176,tomato,noun,high
259,177,tomato,noun,high
260,178,amount to,noun,high
261,178,enough,interjection,high
262,178,sufficient,adjective,high
263,179,hidden,adjective,high
264,180,available,adverb,high
265,180,available Referring to anything that,adverb,high
266,180,available memory,noun,medium
267,181,active,adjective,high
268,182,adequate,adjective,high
269,182,adequate TraverseGPAware,adjective,high
270,183,ample,adjective,high
271,183,ample TraverseGPAware,adjective,high
272,183,big,adjective,high
273,183,bro,adjective,high
274,183,bro Glosbe Research,adjective,high
275,183,magnify,noun,medium
276,184,Togo,noun,high
277,185,togo,verb,high
278,186,thorium,noun,high
279,187,narrow,adjective,high
280,187,narrow TraverseGPAware,adjective,high
281,187,slim,adjective,high
282,187,slimadjectivenarrow,adjective,high
283,188,tomato,noun,high
284,188,tomato GlTrav3,noun,high
285,189,Tunisia,noun,high
286,190,incense,verb,high
287,191,untie,verb,high
288,192,unpack,verb,high
289,192,unpack GlTrav3,verb,high
290,193,unpair,verb,high
291,194,blackmail,verb,high
292,195,translate,verb,high
293,195,translateVerb nounborabi,verb,high
294,196,again,adverb,high
295,196,again adpositionMotúndé.I arrivedagain,adverb,high
296,196,complex script,noun,medium
297,196,left and right,phrase,medium
298,196,recycle,noun,medium
299,196,Reset,noun,medium
300,196,right,noun,medium
301,196,right brace,noun,medium
302,196,right bracket,noun,medium
303,196,right mouse button,phrase,medium
304,197,reassure,verb,high
305,197,reassure TraverseGPAware,verb,high
306,198,recycle,noun,high
307,199,requery,noun,high
308,200,Reset,noun,high
309,201,repair,verb,high
310,202,turkey,noun,high
311,202,Turkeyen,noun,high
312,203,Turkey,noun,high
313,203,Turkeyen,noun,high
314,204,river hog,noun,high
315,204,river hogọ̀rọ̀ orúkọ,phrase,high
316,205,river hog,noun,high
317,206,technology,noun,high
318,207,technology,noun,high
319,208,television,noun,high
320,209,television,verb,high
321,210,television,noun,high
322,211,phone,verb,high
323,212,Microsoft text telephone,phrase,high
324,213,temple,noun,high
325,213,templenounworship placeen.wiktionary2016,noun,high
326,214,emphasize,verb,high
327,214,highlight,verb,high
328,215,bend,verb,high
329,215,bend MotẹọrunIbenta bow,verb,high
330,215,leprosy,noun,medium
331,215,overtype mode,noun,medium
332,215,spirit realm,noun,medium
333,216,follow,verb,high
334,216,"follow Tẹ̀ lémi ká lọFollowme, let's go",verb,high
335,216,overtype mode,noun,medium
336,217,continue,verb,high
337,217,continueverbẸ jẹ́ kátẹ̀ síwájúLet'scontinue,verb,high
338,218,indent,verb,high
339,219,hold down,verb,high
340,220,publish,verb,high
341,221,telescope,verb,high
342,221,space observatory,noun,medium
343,222,telescope,noun,high
344,222,space observatory,noun,medium
345,223,space observatory,noun,high
346,224,before,adverb,high
347,225,tennis,noun,high
348,225,tennis nounball sport with racket and net,verb,high
349,226,terabyte,noun,high
350,227,thesaurus,noun,high
351,228,listen,verb,high
352,229,married couple,noun,high
353,230,follow,verb,high
354,230,follow nounborabi,verb,high
355,230,urinate,verb,high
356,230,urinateverbborabi,verb,high
357,231,nudge,verb,high
358,231,provoke,verb,high
359,231,provoke TraverseGPAware,verb,high
360,231,copyright,noun,medium
361,231,human rights,verb,medium
362,231,linked style sheet,phrase,medium
363,231,threepence,noun,medium
364,231,Turkish,noun,medium
365,232,keep,verb,high
366,232,prepare,verb,high
367,232,prepare nounborabi,verb,high
368,232,see to,verb,high
369,232,see toverbborabi,verb,high
370,232,take care,verb,high
371,233,threepence,noun,high
372,233,threepencenounborabi,noun,high
373,234,touchp,noun,high
