id,word_id,translation,part_of_speech,confidence
911,464,laptop computer GlosbeResearch,noun,high
912,465,background,noun,high
913,465,background color,noun,medium
914,465,Background Removal,adjective,medium
915,465,desktop pattern,noun,medium
916,465,Remove Background,noun,medium
917,465,wallpaper,noun,medium
918,466,mutton,noun,high
919,466,mutton Glosbe Research,noun,high
920,466,ram,noun,high
921,466,ramen,noun,high
922,466,sheep,noun,high
923,466,sheep Glosbe Research,noun,high
924,467,farmer,noun,high
925,467,farmernounborabi,noun,high
926,468,coconut,noun,high
927,469,deeren,noun,high
928,470,chin,noun,high
929,470,chinnounbottom of a faceen.wiktionary2016,noun,high
930,471,deer,noun,high
931,472,chin,noun,high
932,472,chin TraverseGPAware,noun,high
933,473,sheepen,noun,high
934,474,especially,adverb,high
935,475,people of Ghana or Togo,phrase,high
936,475,people of Ghana or Togoborabi,phrase,high
937,476,lock,noun,high
938,476,locknounpadlock,noun,high
939,476,padlock,verb,high
940,476,padlock Stephen Ogunbiyi,noun,high
941,477,cage,noun,high
942,478,giraffe,noun,high
943,479,sheep,noun,high
944,479,lamb,noun,medium
945,480,mutton,noun,high
946,480,mutton GlosbeResearch,noun,high
947,480,ram,noun,high
948,480,ram GlosbeResearch,noun,high
949,480,sheep,noun,high
950,480,sheepskin,noun,high
951,480,sheepskin Glosbe Research,noun,high
952,481,mutton,noun,high
953,481,mutton GlosbeResearch,noun,high
954,481,ram,noun,high
955,481,ram GlosbeResearch,noun,high
956,481,sheep,noun,high
957,481,sheepskin,noun,high
958,481,sheepskin Glosbe Research,noun,high
959,482,Venus,verb,high
960,483,Venus,noun,high
961,484,cabin,verb,high
962,484,camp,verb,high
963,484,hut,verb,high
964,484,tent,verb,high
965,484,fire station,noun,medium
966,484,police station,noun,medium
967,485,fire station,noun,high
968,486,police station,noun,high
969,487,cell,noun,high
970,488,cell,verb,high
971,489,unrest,noun,high
972,489,unrest TraverseGPAware,noun,high
973,490,vaccine,noun,high
974,490,vaccine GlTrav3,noun,high
975,491,floor,noun,high
976,491,ceiling,verb,medium
977,492,ceiling,noun,high
978,493,epidemic,adjective,high
979,494,Trojan mass mailer,phrase,high
980,495,pandemic,adjective,high
981,496,elephant,noun,high
982,496,elephant TraverseGPAware,noun,high
983,497,vine,noun,high
984,497,grape,noun,medium
985,497,raisin,noun,medium
986,498,Porto-Novo,noun,high
987,499,foreign,adjective,high
988,499,foreign GlosbeResearch,adjective,high
989,500,alien,noun,high
990,500,odd,adjective,high
991,500,odd GlosbeResearch,noun,high
992,500,peculiar,adjective,high
993,500,peculiar GlosbeResearch,noun,high
994,500,foreign key,noun,medium
995,501,abro,adverb,high
996,501,abroad adposition,adverb,high
997,501,journey,noun,high
998,501,trip,noun,high
999,501,voyage,adverb,high
1000,501,astronaut,noun,medium
1001,501,long journey,noun,medium
1002,501,tourism,noun,medium
1003,501,tourist,noun,medium
1004,501,travel,noun,medium
1005,501,travel agency,noun,medium
1006,501,traveler,noun,medium
1007,502,alien,noun,high
1008,502,alien GlosbeResearch,noun,high
1009,502,foreign,adjective,high
1010,502,foreign GlosbeResearch,noun,high
1011,502,stranger,noun,high
1012,502,stranger GlTrav3,noun,high
1013,502,foreign address,verb,medium
1014,503,draft,verb,high
1015,504,romantic companionship,noun,high
1016,505,standard,adjective,high
1017,506,overeating,noun,high
1018,507,leftovers,noun,high
1019,507,scraps,noun,high
1020,508,pertussis vaccine,noun,high
1021,509,meningococcal vaccine,noun,high
1022,510,polio vaccine,noun,high
1023,510,polio vaccinevaccine to prevent poliomyelitis,phrase,high
1024,511,assembly,noun,high
1025,511,assembly GlosbeResearch,noun,high
1026,511,corporation,noun,high
1027,511,organization,noun,high
1028,511,festival,adjective,medium
1029,512,co-authoring,verb,high
1030,513,Commonwealth,noun,high
1031,513,Commonwealth of Nations,phrase,high
1032,514,festival,adjective,high
1033,514,festival nounevent or gala of some kind,adjective,high
1034,515,federation,noun,high
1035,515,partnership,noun,high
1036,515,Team Planner,noun,medium
1037,516,federation,noun,high
1038,516,partnership,noun,high
1039,516,Team Planner,noun,medium
1040,517,ladder,noun,high
1041,518,Abyssinian ground hornbill,noun,high
1042,519,whitlow,noun,high
1043,520,idiom,noun,high
1044,521,special,adjective,high
1045,521,content template,noun,medium
1046,521,custom dictionary,noun,medium
1047,521,custom field,noun,medium
1048,521,custom show,noun,medium
1049,521,Project,noun,medium
1050,521,project file,noun,medium
1051,521,unique identifier,noun,medium
1052,522,content template,noun,high
1053,523,akara,noun,high
1054,523,pastry,noun,high
1055,523,pastry TraverseGPAware,noun,high
1056,523,bakery,noun,medium
1057,523,bre,noun,medium
1058,524,bre,noun,high
1059,524,bre GlosbeResearch,noun,high
1060,525,bre,noun,high
1061,527,barn,noun,high
1062,527,buffer,verb,high
1063,527,disk partition,noun,medium
1064,527,drive letter,noun,medium
1065,527,dynamic-link library,noun,medium
1066,527,floppy disk drive,phrase,medium
1067,527,hard disk drive,phrase,medium
1068,527,network drive,adjective,medium
1069,528,dynamic-link library,noun,high
1070,529,track,verb,high
1071,529,track nounoptical disc subdivision,verb,high
1072,530,audio recording,noun,high
1073,531,hypocrite,noun,high
1074,532,closing parenthesis,verb,high
1075,533,left bracket,noun,high
1076,533,left square bracket,phrase,high
1077,534,left bracket,noun,high
1078,534,left square bracket,phrase,high
1079,535,right bracket,noun,high
1080,535,right square bracket,phrase,high
1081,536,right bracket,noun,high
1082,536,right square bracket,phrase,high
1083,537,opening chevron,noun,high
1084,538,closing chevron,noun,high
1085,539,left brace,noun,high
1086,540,right brace,noun,high
1087,541,angle brackets,noun,high
1088,541,left angle bracket,phrase,medium
1089,541,right angle bracket,phrase,medium
1090,542,right angle bracket,phrase,high
1091,543,left angle bracket,phrase,high
1092,544,opening parenthesis,verb,high
1093,545,abbreviation,noun,high
1094,545,abbreviation TraverseGPAware,noun,high
1095,545,shortening,noun,high
1096,545,shortening GlTrav3,noun,high
1097,546,rag,noun,high
1098,547,attention,noun,high
1099,547,awareness,noun,high
1100,547,awareness TraverseGPAware,noun,high
1101,547,note,noun,high
1102,547,alert box,noun,medium
1103,547,flagged,verb,medium
1104,547,notes page,noun,medium
1105,548,catalog,verb,high
1106,548,mass,noun,high
1107,548,massnounmasculine,verb,high
1108,548,array,noun,medium
1109,548,config set,noun,medium
1110,549,array,noun,high
1111,550,config set,noun,high
1112,551,Microsoft Knowledge Base,phrase,high
1113,552,object library,noun,high
1114,553,package,noun,high
1115,553,Set,noun,high
1116,553,character set,noun,medium
1117,553,device metadata package,phrase,medium
1118,553,directory,noun,medium
1119,553,group of humans,phrase,medium
1120,553,Knowledge Base,noun,medium
1121,553,metadata package,noun,medium
1122,553,service pack,noun,medium
1123,554,package,noun,high
1124,554,Set,noun,high
1125,554,character set,noun,medium
1126,554,device metadata package,phrase,medium
1127,554,directory,noun,medium
1128,554,group of humans,phrase,medium
1129,554,Knowledge Base,noun,medium
1130,554,metadata package,noun,medium
1131,554,service pack,noun,medium
1132,555,Local Pack,noun,high
1133,556,authentication database,noun,high
1134,557,database,noun,high
1135,557,device metadata package,phrase,medium
1136,557,metadata package,noun,medium
1137,558,metadata package,noun,high
1138,558,device metadata package,phrase,medium
1139,559,device metadata package,phrase,high
1140,560,directory,noun,high
1141,560,Microsoft Active Directory,phrase,medium
1142,561,Microsoft Active Directory,phrase,high
1143,562,theme pack,noun,high
1144,563,presentation package,noun,high
1145,564,service pack,noun,high
1146,565,clip art,noun,high
1147,567,language pack,noun,high
1148,568,knowledge base,noun,high
1149,569,Knowledge Base,noun,high
1150,570,character set,noun,high
1151,571,a gba ọ̀rọ̀ àkọsílẹ̀ dúró,phrase,high
1152,571,a gba ọ̀rọ̀ àkọsílẹ̀ dúróperiodIsokan Omo'Odua,phrase,high
1153,571,age,noun,high
1154,571,hour,noun,high
1155,571,grace period,noun,medium
1156,571,page time,noun,medium
1157,571,point in time,phrase,medium
1158,571,spacetime,noun,medium
1159,571,time stamp,noun,medium
1160,571,time zone,noun,medium
1161,571,timeline,noun,medium
1162,572,page time,noun,high
1163,573,grace period,noun,high
1164,574,time zone,noun,high
1165,575,autumn,noun,high
1166,575,autumnnounseasonen.wiktionary2016,noun,high
1167,575,fall,noun,high
1168,576,first,adjective,high
1169,577,title,verb,high
1170,577,original title,noun,medium
1171,578,original title,noun,high
1172,578,original titleoriginal name of a work,phrase,high
1173,579,package,noun,high
1174,580,mass,noun,high
1175,580,mass TraverseGPAware,noun,high
1176,580,stacked,adjective,high
1177,581,virus,noun,high
1178,581,virus protection,noun,medium
1179,581,virus signature,noun,medium
1180,582,realm,noun,high
1181,583,hierarchical menu,noun,high
1182,584,Content,noun,high
1183,584,content The information in a campaign that,noun,high
1184,584,Contents,noun,high
1185,584,active content,noun,medium
1186,584,content class,verb,medium
1187,584,content rating,verb,medium
1188,584,content template,noun,medium
1189,584,feed,noun,medium
1190,584,glassiness,verb,medium
1191,584,Multimedia Content Description Interface,phrase,medium
1192,584,Network Explorer,noun,medium
1193,585,content,noun,high
1194,585,content The information in a campaign that,noun,high
1195,585,Contents,noun,high
1196,585,active content,noun,medium
1197,585,content class,verb,medium
1198,585,content rating,verb,medium
1199,585,content template,noun,medium
1200,585,feed,noun,medium
1201,585,glassiness,verb,medium
1202,585,Multimedia Content Description Interface,phrase,medium
1203,585,Network Explorer,noun,medium
1204,586,active content,noun,high
1205,587,cock,noun,high
1206,588,by default,adverb,high
1207,588,by default How a program's action,adverb,high
1208,588,default,adverb,high
1209,588,default button,noun,medium
1210,588,default data file,phrase,medium
1211,588,default font,noun,medium
1212,588,default location,noun,medium
1213,589,Akure,noun,high
1214,590,rope for tying raftersen,phrase,high
1215,590,fossil,noun,medium
1216,591,fossil,noun,high
1217,592,caption,noun,high
1218,592,header,noun,high
1219,592,inscription,noun,high
1220,592,label,noun,high
1221,592,Basic Title,noun,medium
1222,592,data label,noun,medium
1223,592,mailing label,noun,medium
1224,592,page title,noun,medium
1225,592,print titles,verb,medium
1226,592,security label,noun,medium
1227,592,shipping label,noun,medium
1228,592,Subtitle,noun,medium
1229,593,security label,noun,high
1230,594,data label,noun,high
1231,595,Subtitle,noun,high
1232,596,mailing label,noun,high
1233,597,page title,noun,high
1234,598,shipping label,noun,high
1235,599,tick mark label,phrase,high
1236,599,tick-mark label,noun,high
1237,600,Basic Title,noun,high
1238,601,Flashing,verb,high
1239,602,document,verb,high
1240,602,records,verb,high
1241,602,records GlosbeResearch,verb,high
1242,602,active document,noun,medium
1243,602,Document Information Panel,phrase,medium
1244,602,Document Inspector,noun,medium
1245,602,document library,noun,medium
1246,602,document template,noun,medium
1247,602,recordset,noun,medium
1248,602,Trusted Documents,verb,medium
1249,603,main document,noun,high
1250,604,master document,noun,high
1251,605,curriculum vitae,noun,high
1252,605,resume,noun,high
1253,607,external list,noun,high
1254,608,active document,noun,high
1255,609,error log,noun,high
1256,610,log,noun,high
1257,610,log file,noun,medium
1258,611,release notes,noun,high
1259,612,running foot,noun,high
1260,613,header,noun,high
1261,613,running he,noun,high
1262,614,orthography,noun,high
1263,615,sheath,noun,high
1264,615,"sheath, scabbarden",noun,high
1265,615,abbreviation,noun,medium
1266,615,new,noun,medium
1267,616,abbreviation,noun,high
1268,616,abbreviationnounshortened form of a word or phrase,noun,high
1269,617,proton,noun,high
1270,617,protonen,noun,high
1271,618,preview,noun,high
1272,618,Calendar Preview,noun,medium
1273,618,Layout Preview,noun,medium
1274,618,page break preview,phrase,medium
1275,618,preview pane,noun,medium
1276,619,Calendar Preview,noun,high
1277,620,Layout Preview,noun,high
1278,621,page break preview,phrase,high
1279,622,column heading,noun,high
1280,623,account,noun,high
1281,623,data record,noun,medium
1282,623,e-mail account,noun,medium
1283,623,online account,noun,medium
1284,623,standard account,noun,medium
1285,623,User Account Control,phrase,medium
1286,623,version history,noun,medium
1287,623,write access,verb,medium
1288,624,Account,noun,high
1289,624,data record,noun,medium
1290,624,e-mail account,noun,medium
1291,624,online account,noun,medium
1292,624,standard account,noun,medium
1293,624,User Account Control,phrase,medium
1294,624,version history,noun,medium
1295,624,write access,verb,medium
1296,625,data record,noun,high
1297,626,standard account,noun,high
1298,627,e-mail account,noun,high
1299,628,online account,noun,high
1300,629,version history,noun,high
1301,630,space,noun,high
1302,630,cell spacing,verb,medium
1303,630,line spacing,verb,medium
1304,630,page footer,noun,medium
1305,630,page header,noun,medium
1306,631,cell spacing,verb,high
1307,632,line spacing,noun,high
1308,633,page footer,noun,high
1309,634,page header,noun,high
1310,635,peace,noun,high
1311,635,satisfaction,noun,high
1312,635,satisfaction TraverseGPAware,noun,high
1313,636,dream,noun,high
1314,637,Family Safety,noun,high
1315,638,virus protection,noun,high
1316,639,Family Safety,noun,high
1317,640,half,noun,high
1318,640,half GlosbeResearch,noun,high
1319,640,half past eleven,phrase,medium
1320,640,half past five,phrase,medium
1321,640,half past four,phrase,medium
1322,640,half past one,phrase,medium
1323,640,half past six,phrase,medium
1324,640,half past ten,phrase,medium
1325,640,half past three,phrase,medium
1326,640,half past twelve,phrase,medium
1327,641,palace,noun,high
1328,642,2am - 4am,phrase,high
1329,642,after midnight,noun,high
1330,642,early morning,verb,high
1331,642,past midnight,noun,medium
1332,643,past midnight,noun,high
1333,644,area,noun,high
1334,644,border,noun,high
1335,644,boundary,noun,high
1336,644,limit,noun,high
1337,644,banded,verb,medium
1338,645,banded,adjective,high
1339,646,middle,adjective,high
1340,646,middle verbpoint,adjective,high
1341,646,middle part,noun,medium
1342,647,president,noun,high
1343,648,president,adjective,high
1344,649,duplicate,adjective,high
1345,649,duplicate GlosbeResearch,adjective,high
1346,649,synonym,adjective,high
1347,650,Recycle Bin,noun,high
1348,651,form,verb,high
1349,651,setting,verb,high
1350,651,personal settings,verb,medium
1351,651,Reset,noun,medium
1352,651,settings modifier,noun,medium
1353,652,personal settings,verb,high
1354,653,alive,adjective,high
1355,653,pane,adjective,high
1356,653,role,noun,high
1357,653,rolenounquality of participation in relation,adjective,high
1358,653,Spaces,verb,high
1359,653,volume,noun,high
1360,653,depth of field,phrase,medium
1361,653,field button,noun,medium
1362,653,field type,noun,medium
1363,653,Lookup field,noun,medium
1364,653,merge field,noun,medium
1365,653,trusted location,noun,medium
1366,653,workspace,noun,medium
1367,654,alive,adjective,high
1368,654,pane,adjective,high
1369,654,role,noun,high
1370,654,rolenounquality of participation in relation,adjective,high
1371,654,Spaces,verb,high
1372,654,volume,noun,high
1373,654,depth of field,phrase,medium
1374,654,field button,noun,medium
1375,654,field type,noun,medium
1376,654,Lookup field,noun,medium
1377,654,merge field,noun,medium
1378,654,trusted location,noun,medium
1379,654,workspace,noun,medium
1380,655,available memory,noun,high
1381,655,available memoryMemory that,phrase,high
1382,656,task pane,noun,high
1383,657,trusted location,noun,high
1384,658,merge field,noun,high
1385,659,data field,noun,high
1386,660,Lookup field,noun,high
1387,661,filter field,noun,high
1388,662,form field,noun,high
1389,663,page field,noun,high
1390,664,custom field,noun,high
1391,665,default location,noun,high
1392,666,preview pane,noun,high
1393,667,character spacing,verb,high
1394,668,memory,noun,high
1395,668,memory Adekunle David Gbenro,noun,high
1396,669,reading pane,noun,high
1397,670,Office Document Cache,phrase,high
1398,671,navigation pane,noun,high
1399,672,workspace,noun,high
1400,673,favorite,noun,high
1401,673,locale,noun,medium
1402,673,user locale,noun,medium
1403,674,Title area,noun,high
1404,675,we will,noun,high
1405,675,we willÀádúró gbọ-inWe willstand firm,phrase,high
1406,676,one hundred and fifty,phrase,high
1407,676,one hundred and fiftynumeral,phrase,high
1408,677,seventy,noun,high
1409,677,seventy TraverseGPAware,noun,high
1410,679,fifty,noun,high
1411,679,fiftynumeral,adjective,high
1412,680,million,noun,high
1413,680,millionnumeral,adjective,high
1414,680,one million,noun,high
1415,680,one millionnumeral,adjective,high
1416,681,ax,verb,high
1417,681,axe,noun,high
1418,681,hatchet,noun,high
1419,681,hatchet TraverseGPAware,verb,high
1420,682,compassion,noun,high
1421,682,mercy,noun,high
1422,682,pity,noun,high
1423,683,morning,noun,high
1424,683,morning GlosbeResearch,noun,high
1425,684,average,adjective,high
1426,684,center,verb,high
1427,684,centre,verb,high
1428,684,centreverbmiddle of the object in geometry,adjective,high
1429,684,cell spacing,verb,medium
1430,684,character spacing,verb,medium
1431,684,horizontal axis,verb,medium
1432,684,valley,noun,medium
1433,684,vertical axis,verb,medium
1434,685,valley,noun,high
1435,685,valley TraverseGPAware,noun,high
1436,686,fatigue,noun,high
1437,686,tiredness,noun,high
1438,687,morning,noun,high
1439,687,morning Mo jí níàárọ̀.I woke up in themorning,noun,high
1440,687,breakfast,noun,medium
1441,688,red colobus monkey,noun,high
1442,688,bits per second,phrase,medium
1443,688,second,noun,medium
1444,689,neglect,noun,high
1445,690,choppy,adjective,high
1446,690,choppy TraverseGPAware,adjective,high
1447,691,questionable,adjective,high
1448,691,questionable TraverseGPAware,adjective,high
1449,692,neglect,noun,high
1450,692,neglect TraverseGPAware,noun,high
1451,692,negligence,noun,medium
1452,693,invisible,adjective,high
1453,693,ultraviolet sun rays,phrase,medium
1454,694,invalid,adjective,high
1455,695,faint,adjective,high
1456,695,faint TraverseGPAware,adjective,high
1457,696,faint,adjective,high
1458,696,faint TraverseGPAware,adjective,high
1459,697,malnutrition,noun,high
1460,698,gapless,adjective,high
1461,698,gapless burning,verb,medium
1462,699,underuse,verb,high
1463,700,dark,adjective,high
1464,700,dark TraverseGPAware,adjective,high
1465,700,darkness,noun,high
1466,700,darkness TraverseGPAware,adjective,high
1467,700,barbaric,adjective,medium
1468,701,ignorance,noun,high
1469,701,ignorancenounlack of knowledge or information,noun,high
1470,702,ease,noun,high
1471,702,ease TraverseGPAware,noun,high
1472,703,lack,noun,high
1473,703,necessity,noun,high
1474,703,necessity TraverseGPAware,noun,high
1475,703,need,noun,high
1476,703,poverty,noun,high
1477,703,paralysis,verb,medium
1478,704,lack,noun,high
1479,704,necessity,noun,high
1480,704,necessity TraverseGPAware,noun,high
1481,704,need,noun,high
1482,704,poverty,noun,high
1483,704,paralysis,verb,medium
1484,705,paralysis,noun,high
1485,705,paralysis TraverseGPAware,noun,high
1486,706,nervous,adjective,high
1487,706,nervous TraverseGPAware,adjective,high
1488,707,inability,noun,high
1489,707,inability TraverseGPAware,noun,high
1490,708,bald,adjective,high
1491,708,bald TraverseGPAware,adjective,high
1492,709,unintentional,adjective,high
1493,709,unintentional TraverseGPAware,adjective,high
1494,710,partial,adjective,high
1495,710,partial TraverseGPAware,adjective,high
1496,710,acquired immunodeficiency syndrome,phrase,medium
1497,711,deficiency,noun,high
1498,711,deficiency TraverseGPAware,noun,high
1499,711,deficit,noun,high
1500,711,deficit TraverseGPAware,noun,high
1501,712,recent,adjective,high
1502,713,painless,adjective,high
1503,713,painless TraverseGPAware,adjective,high
1504,714,insomnia,noun,high
1505,715,absence,noun,high
1506,715,absence GlosbeResearch,noun,high
1507,716,ailment,noun,high
1508,716,disease,noun,high
1509,716,illness,noun,high
1510,716,sickness,noun,high
1511,716,acquired immunodeficiency syndrome,phrase,medium
1512,716,bacteria,noun,medium
1513,716,rabies,verb,medium
1514,717,ailment,noun,high
1515,717,ailment GlosbeResearch,noun,high
1516,718,acquired immunodeficiency syndrome,noun,high
1517,719,rabies,noun,high
1518,719,rabies TraverseGPAware,noun,high
1519,720,any sickness,verb,high
1520,721,raw,adjective,high
1521,721,raw TraverseGPAware,adjective,high
1522,722,nonexistence,noun,high
1523,722,null,noun,high
1524,723,Away,noun,high
1525,724,sleepless night,noun,high
1526,724,wake keeping,verb,medium
1527,725,wake keeping,verb,high
1528,726,lack,noun,high
1529,726,need,noun,high
1530,726,need TraverseGPAware,noun,high
1531,726,shortage,noun,high
1532,726,want,noun,high
1533,726,want TraverseGPAware,noun,high
1534,727,absence,noun,high
1535,727,absencenoun nonexistence of something,noun,high
1536,728,failure,noun,high
1537,728,failure TraverseGPAware,noun,high
1538,729,inactivity,noun,high
1539,729,inactivitynounopposite to activity,noun,high
1540,729,free,noun,medium
1541,730,free,adjective,high
1542,731,fairness,noun,high
1543,731,impartiality,noun,high
1544,731,justice,noun,high
1545,732,he,pronoun,high
1546,732,shall,auxiliary verb,high
1547,732,she,pronoun,high
1548,732,they,pronoun,high
1549,732,will,auxiliary verb,high
1550,733,letter,noun,high
1551,734,Adam,noun,high
1552,734,Adam and Eve,phrase,medium
1553,735,Adam and Eve,phrase,high
1554,736,africa,noun,high
1555,736,Central African Republic,phrase,medium
1556,736,east africa,noun,medium
1557,736,south africa,noun,medium
1558,737,validity,noun,high
1559,737,validity TraverseGPAware,noun,high
1560,738,argument,noun,high
1561,739,Tongue,noun,high
1562,740,aaron,noun,high
1563,741,ice cream,noun,high
