id,word_id,translation,part_of_speech,confidence
120,117,be,verb,high
121,117,be alive,adjective,high
122,117,exist,verb,high
123,117,to,adverb,high
124,117,to adposition,verb,high
125,118,skirt,verb,high
126,119,sneeze,verb,high
127,120,syntax,noun,high
128,120,syntax error,noun,medium
129,121,Spain,noun,high
130,121,Spanish,noun,medium
131,122,Contextual Spelling,verb,high
132,123,syria,noun,high
133,124,payable,adjective,high
134,124,payable TraverseGPAware,adjective,high
135,125,pairing,noun,high
136,126,metric system,noun,high
137,126,metric systemnoundecimal system of measurement,noun,high
138,127,operating system,noun,high
139,128,operating system,noun,high
140,129,solar system,noun,high
141,130,geographic coordinate system,phrase,high
142,130,geographic coordinate systemcoordinate system,phrase,high
143,131,flaw,noun,high
144,131,flaw TraverseGPAware,noun,high
145,132,adjourn,verb,high
146,132,adjourn TraverseGPAware,verb,high
147,133,web filtering,verb,high
148,134,starch,adjective,high
149,135,base style,noun,high
150,136,theater,noun,high
151,136,musical theater,noun,medium
152,137,musical theater,noun,high
153,138,activity,noun,high
154,139,guinea worm,noun,high
155,140,dracunculiasis,noun,high
156,140,dracunculiasis Human helminthiasis,noun,high
157,141,somalia,noun,high
158,142,on,adjective,high
159,142,An act of memorising,phrase,medium
160,142,overlap,noun,medium
161,143,patience,noun,high
162,143,patient,noun,medium
163,144,embarrass,verb,high
164,144,embarrass TraverseGPAware,verb,high
165,145,whistle,verb,high
166,145,pop music,adjective,medium
167,146,nudge,verb,high
168,146,Always Move gallery,phrase,medium
169,146,People Near Me,phrase,medium
170,146,right align,noun,medium
171,147,constrict,verb,high
172,147,contract,verb,high
173,147,shrink,verb,high
174,148,right align,noun,high
175,149,shrink,verb,high
176,150,traffic,noun,high
177,151,traffic jam,noun,high
178,151,traffic jam Stephen Ogunbiyi,noun,high
179,152,user profile,noun,high
180,153,ear,noun,high
181,154,young,noun,high
182,155,young,noun,high
183,156,ale,noun,high
184,156,beer,noun,high
185,157,spoon,noun,high
186,157,spoonnounnl.wiktionary.org,noun,high
187,158,young,noun,high
188,159,black,adjective,high
189,160,compose,verb,high
190,161,Senegal,adjective,high
191,162,senegal,adjective,high
192,163,Tell,verb,high
193,164,activate,verb,high
194,165,unshare,verb,high
195,166,cross,verb,high
196,167,streamline,verb,high
197,168,refresh,verb,high
198,169,talk,verb,high
199,169,talk Mò ńsọ̀rọ̀.I'mspeaking,verb,high
200,170,check,verb,high
201,170,cheque,verb,high
202,171,sausage,noun,high
