id,word_id,translation,part_of_speech,confidence
151,102,thoughtlessly,adverb,high
152,103,suddenly,adverb,high
153,103,unexpectedly,adverb,high
154,104,without,adverb,high
155,105,without a doubt,phrase,high
156,105,without question,noun,high
157,106,extemporaneously,adverb,high
158,106,from memory,adverb,high
159,106,off the top of ones he,phrase,high
160,106,without reference,noun,high
161,107,inefficient,adjective,high
162,107,inefficient TraverseGPAware,adjective,high
163,108,without difficulty,adverb,high
164,109,laos,noun,high
165,110,be able,adjective,high
166,110,can,verb,high
167,111,imam,noun,high
168,112,lesotho,noun,high
169,113,chase,verb,high
170,114,banish,verb,high
171,114,banish TraverseGPAware,verb,high
172,115,follows,verb,high
173,116,today,noun,high
174,117,oily,adjective,high
175,117,oily TraverseGPAware,adjective,high
176,118,above,noun,high
177,118,aboveadpositionTraverseGPAware,noun,high
178,118,promise,verb,high
179,119,about,noun,high
180,120,dangerous,adjective,high
181,120,risky,adjective,high
182,120,endanger,noun,medium
183,121,hazardous,adjective,high
184,121,hazardous TraverseGPAware,adjective,high
185,122,last year,adverb,high
186,122,last yearadverbní èṣíÀjàkáyé àrùn bẹ́ sílẹ̀léṣìí,adverb,high
187,123,teach,verb,high
188,123,teach To pass on knowledge and skills.omega,verb,high
189,123,Could you teach me,phrase,medium
190,124,libya,noun,high
191,125,harsh,adjective,high
192,125,hurricane,noun,medium
193,126,potent,adjective,high
194,127,beat,noun,high
195,127,beating,noun,high
196,128,beating,noun,high
197,128,beating TraverseGPAware,noun,high
198,129,literature,noun,high
199,129,literaturenounwritten work of art,noun,high
200,129,history of literature,phrase,medium
201,129,literary science,noun,medium
202,129,literary work,noun,medium
203,129,religious literature,noun,medium
204,130,religious literature,noun,high
205,130,religious literaturegenre of literature,phrase,high
206,131,apply,verb,high
207,131,take advantage,noun,medium
208,132,take advantage,verb,high
209,133,unlawful,adjective,high
210,133,unlawful TraverseGPAware,adjective,high
211,134,vain,adjective,high
212,134,vain TraverseGPAware,adjective,high
213,135,abrupt,adjective,high
214,135,abrupt TraverseGPAware,adjective,high
215,135,abruptly,adverb,high
216,135,suddenly,adverb,high
217,135,unaware,adjective,high
218,136,overnight,adjective,high
219,137,on,adjective,high
220,137,active document,noun,medium
221,137,active sheet,noun,medium
222,137,Internet Information Services,phrase,medium
223,137,Internet Message Access Protocol,phrase,medium
224,137,online help,noun,medium
225,137,online manual,adjective,medium
226,137,overtype,noun,medium
227,137,overtype mode,noun,medium
228,138,acute,adjective,high
229,138,acute TraverseGPAware,adjective,high
230,139,to be pregnant,phrase,high
231,140,beat,verb,high
232,140,hit,verb,high
233,140,knock,verb,high
234,141,hibernate,verb,high
235,142,luxembourg,noun,high
236,143,swim,verb,high
237,143,swim Mo fẹ́ máalúwẹ̀ẹ́lónìí.I want toswimtoday,verb,high
238,144,paste,verb,high
239,145,lebanon,noun,high
240,146,legend,noun,high
241,147,spacing character,noun,high
242,148,non-spacing character,noun,high
243,149,ampersand,noun,high
244,149,ampersandnouncharacter.MicrosoftLanguagePortal,noun,high
245,150,precomposed character,noun,high
246,151,bullet character,noun,high
247,152,lowercase,noun,high
248,153,pipe,verb,high
249,153,pipe The | character.MicrosoftLanguagePortal,verb,high
250,154,composite character,noun,high
251,155,drive letter,noun,high
252,156,nonprinting character,noun,high
253,157,base character,noun,high
254,158,uppercase letter,noun,high
255,159,capital letter,noun,high
256,159,capitalized letter,noun,high
257,160,italic,noun,high
258,161,uppercase,noun,high
259,162,after,adverb,high
260,163,natural pencil,noun,high
261,164,again,adverb,high
262,164,again adpositionGbìyànjúlẹ́ẹ̀kan sí i.Tryagain,adverb,high
263,165,occasionally,adverb,high
264,165,occasionallyadverbní ẹ̀ẹ̀kọ̀ọ̀kan,adverb,high
265,165,once in a while,adverb,high
266,166,in both cases,phrase,high
267,167,go,verb,high
268,167,go Jẹ́ kálọoLet'sgo,verb,high
269,167,grind,verb,high
270,168,london,noun,high
271,169,tomorrow,noun,high
272,169,tomorrow adverbní ọ̀laMàá wálọ́laI'll cometomorrow,noun,high
273,170,in the afternoon,phrase,high
274,170,in the afternoonní ọ̀sán,phrase,high
275,171,on the day after tomorrow,phrase,high
